Exchange Date,Close,Open,Low,High,Volume
7/15/2009,427.05,424.1,424.1,430.78,23305000
7/14/2009,418.55,425.09,415.81,425.47,33263000
7/13/2009,426.67,435.83,426.67,435.83,29897000
7/10/2009,438.83,445.82,437.33,445.98,34190000
7/9/2009,446.4,450.12,445.43,452.08,27364000
7/8/2009,446.79,442.99,440.23,448.96,32750000
7/7/2009,447.63,450.48,446.93,455.4,47811000
7/6/2009,454.27,442.4,442.29,454.27,33623000
7/3/2009,435.44,425.11,425.11,435.44,28625000
7/2/2009,433.79,427.89,422.35,436.91,43037000
7/1/2009,430,439.58,429.46,439.58,45214000
6/30/2009,448.29,462.51,447.65,462.51,40279000
6/29/2009,460.42,461.99,459.69,465.99,28874000
6/26/2009,461.37,453.42,453.31,461.37,39118000
6/25/2009,453.76,471.37,453.28,471.37,52744000
6/24/2009,456.22,440.7,440.7,457.49,52651000
6/23/2009,438.55,442.46,437.44,442.46,31954000
6/22/2009,458.11,458.36,458.11,458.47,41624000
6/19/2009,475.22,485.82,472.11,486.87,50362000
6/18/2009,479.27,476.56,474.69,487.61,57232000
6/17/2009,472.47,465.32,455.78,472.47,68649000
6/16/2009,471.97,477.52,471.07,477.52,46310000
6/15/2009,493.52,506,487.27,506,75629000
6/12/2009,509.59,520.28,509.06,525.22,66355000
6/11/2009,511.27,499.68,499.68,514.38,64245000
6/10/2009,497.51,509.11,494.6,510.26,101775000
6/9/2009,512.46,503.65,503.65,514.73,78247000
6/8/2009,501.49,488.98,488.98,501.49,32668000
6/5/2009,478.72,464.66,464.66,479.16,47091000
6/4/2009,458.19,446.18,446.18,458.43,60645000
6/3/2009,444.79,443.22,442.55,447.33,57554000
6/2/2009,440.56,436.04,436.04,446.08,52800000
6/1/2009,426.43,418.75,418.44,427.63,42481000
5/29/2009,411.64,419.43,409,420.3,48050000
5/28/2009,415.45,421.88,414.68,421.9,57828000
5/27/2009,425.17,426.51,423.2,431.39,59289000
5/26/2009,425.03,425.08,423.96,429.92,54676000
5/25/2009,421.75,409.45,409.45,422.06,45667000
5/22/2009,404.58,408.26,400.93,410.34,71466000
5/21/2009,412.51,410.9,410.9,416.9,63699000
5/20/2009,410.38,402.37,402.37,412.21,60804000
5/19/2009,400.9,399.64,399.32,404.35,53880000
5/18/2009,390.85,390.36,390.36,395.44,50624000
5/15/2009,390.16,379.37,379.37,390.16,52785000
5/14/2009,376.75,372.49,368.06,376.75,52842000
5/13/2009,378.25,382.66,378.25,386.3,52426000
5/12/2009,381.97,374.11,371.12,382.05,45742000
5/11/2009,372.95,371.33,370.36,376.92,43655000
5/8/2009,366.22,363.92,363.92,370.68,49227000
5/7/2009,363.85,357.99,357.99,364.45,42057000
5/6/2009,350.14,356.08,348.83,357.51,78911000
5/5/2009,351.32,352.49,351.14,352.56,27646000
5/4/2009,336.64,336.31,336.31,336.64,14327000
4/29/2009,321.63,315.67,315.44,321.63,25852000
4/28/2009,315.71,311.1,310.44,315.71,22096000
4/27/2009,313.69,315.61,311.12,316.76,21540000
4/24/2009,309.9,308.62,304.49,309.9,28909000
4/23/2009,315.2,320.49,315.2,324.89,29046000
4/22/2009,321.86,313.87,313.87,323.88,54037000
4/21/2009,312.77,309.84,305,312.77,27131000
4/20/2009,318.89,319.21,318.85,319.62,18210000
4/17/2009,334.14,341.19,329.29,341.19,68401000
4/16/2009,343.88,346.19,339.71,346.19,45420000
4/15/2009,339.29,344.09,338.57,347.81,62249000
4/14/2009,347.07,344.19,339.18,347.77,53580000
4/13/2009,340.01,334.43,334.43,340.01,27902000
4/10/2009,325.05,323.73,323.73,325.89,30441000
4/9/2009,311.72,316.73,309.97,316.73,35579000
4/8/2009,313.76,316.65,313.39,328.45,55233000
4/7/2009,322.36,313.72,309.82,322.36,49335000
4/3/2009,310.28,306.61,306.61,310.28,42344000
4/2/2009,297.3,293.95,292.38,297.3,29419000
4/1/2009,289.52,282.07,282.07,289.52,22184000
3/31/2009,280.67,278.53,276.59,280.67,22958000
3/30/2009,282.38,281.6,281.06,287.09,26275000
3/27/2009,287.41,292.64,287.41,292.85,35641000
3/26/2009,286.25,285.25,283.27,286.25,26991000
3/25/2009,277.63,270.03,269.64,278.29,28353000
3/24/2009,270.62,271.17,269.52,271.36,24721000
3/23/2009,260.16,264.86,260.16,265.11,17349000
3/20/2009,266.62,264.76,264.76,269.9,16704000
3/19/2009,267.04,272.92,267.04,276.81,32727000
3/18/2009,273.39,273.29,272.42,273.39,28922000
3/17/2009,263.2,257.6,257.6,263.2,21997000
3/16/2009,254.56,252.68,252.45,254.56,12268000
3/13/2009,251.44,252.55,251.44,253.23,12865000
3/12/2009,251.01,251.87,249.76,254.42,19718000
3/11/2009,255.85,258.42,255.85,258.42,17790000
3/10/2009,251.88,249.71,248,251.88,12787000
3/9/2009,247.85,246.99,246.52,247.85,10551000
3/6/2009,245.7,244.6,243.76,245.7,7897000
3/5/2009,246.68,249.69,246.68,249.69,8668000
3/4/2009,244.36,243.07,242.92,245.37,7871000
3/3/2009,241.46,241.79,240.96,242.51,10103000
3/2/2009,247.66,244.23,244.23,247.74,8967000
2/27/2009,245.74,239.75,239.69,246.06,11333000
2/26/2009,242.53,241.78,237.88,242.76,13563000
2/25/2009,244.33,241.9,241.45,244.46,10043000
2/24/2009,235.5,236.57,234.66,236.7,11575000
2/23/2009,244.02,247.04,243.81,247.64,11349000
2/20/2009,252.57,252.42,250.54,252.57,8078000
2/19/2009,254.85,257.31,253.37,258.21,9553000
2/18/2009,255.09,255.18,254.2,256.74,11313000
2/17/2009,263.07,268.76,263.07,269.3,11432000
2/16/2009,272.31,274.86,272.07,274.91,5570000
2/13/2009,274.51,274.21,274.21,275.29,5616000
2/12/2009,276.09,275.37,275.37,277.83,8389000
2/11/2009,276.22,275.06,274.83,276.71,7744000
2/10/2009,282.02,282.82,281.6,283.15,6781000
2/9/2009,287.57,285.55,284.29,287.83,5771000
2/6/2009,281.63,279.74,277.06,281.63,7480000
2/5/2009,277.81,284.34,277.81,284.34,7580000
2/4/2009,286.11,286.83,286.11,290.99,5681000
2/3/2009,288.69,291.6,288.69,292.18,8201000
2/2/2009,297.52,301.12,297.52,301.3,5355000
1/23/2009,303.21,300.38,300.38,303.21,4619000
1/22/2009,301.12,300.68,300.68,302.29,4669000
1/21/2009,300.04,300.92,300.02,301.97,5234000
1/20/2009,302.86,303.11,302.74,303.53,5285000
1/19/2009,304.98,305.89,304.53,306.38,4746000
1/16/2009,306.12,305.72,305.04,307.1,7610000
1/15/2009,304.01,304.31,304.01,305.54,6367000
1/14/2009,307.98,306.14,306.14,310.33,8683000
1/13/2009,307.13,308.57,306.92,309.16,8641000
1/12/2009,312.18,311.24,310.33,312.65,6519000
1/9/2009,313.4,313.75,312.12,313.82,8480000
1/8/2009,314.15,315.92,313.04,318.79,14936000
1/7/2009,319.58,320.4,319.29,322.59,14749000
1/6/2009,314.04,312.91,312.88,315.02,12969000
1/5/2009,311.91,308.77,308.25,311.91,7922000
1/2/2009,313.34,312.49,312.18,313.34,5631000
12/31/2008,315.62,318.82,314.37,318.82,15718000
12/30/2008,316.32,310.61,310.29,316.32,15493000
12/29/2008,308.56,306.45,306.45,308.56,8527000
12/26/2008,304.46,300.91,300.46,304.46,10199000
12/25/2008,302.19,304.29,301.93,304.37,9323000
12/24/2008,304.05,298.78,298.66,304.05,12202000
12/23/2008,303.93,303.79,301.74,304.67,20277000
12/22/2008,310.05,314.36,310.05,314.76,16034000
12/19/2008,307.26,305.43,305.43,309.93,15594000
12/18/2008,305.56,301.34,300.28,305.56,12234000
12/17/2008,301.02,295.04,293.09,301.77,15397000
12/16/2008,296.42,305.65,296.21,305.65,12462000
12/15/2008,308.28,308.02,303.68,308.28,10441000
12/12/2008,299.54,295.51,295.25,299.54,12386000
12/11/2008,288.93,285.56,284.06,289.48,7697000
12/10/2008,286.85,290.05,286.85,290.22,9963000
12/9/2008,293.3,285.56,285.53,293.3,9374000
12/8/2008,288.69,291.83,287.9,292.36,14456000
12/5/2008,299.68,303.83,298.8,303.91,10280000
12/4/2008,308.6,306.44,306.44,310.85,10802000
12/3/2008,306.22,307.9,304.28,308.12,8915000
12/2/2008,307.45,305.95,305.87,307.93,8809000
12/1/2008,314.71,313.33,310.03,317.37,11219000
11/28/2008,314.74,311.36,311.36,314.74,12986000
11/27/2008,303.54,308.57,303.54,309.59,13269000
11/26/2008,311.74,318.19,311.74,318.2,11984000
11/25/2008,320.33,320.14,317.64,320.33,11341000
11/24/2008,317.93,322.79,317.93,322.79,13276000
11/21/2008,318.96,315.5,315.23,322.35,17623000
11/20/2008,325.74,326.56,324.9,328.64,15719000
11/19/2008,336.89,342.93,336.89,342.93,10008000
11/18/2008,340.69,338.61,338.46,342,12104000
11/17/2008,345.05,346.89,345.05,348.93,10763000
11/14/2008,352.07,357.75,351.72,357.75,14139000
11/13/2008,346.24,334.51,334.51,347.57,16181000
11/12/2008,342.33,339.01,338.72,342.33,14907000
11/11/2008,351.71,355.5,351.36,356.54,15957000
11/10/2008,366,368.38,365.73,372.27,17056000
11/7/2008,365.97,366.25,364.99,371.65,17341000
11/6/2008,379.51,371.58,369.55,388.27,30349000
11/5/2008,377.83,377.79,376.99,377.83,16298000
11/4/2008,361.44,349.04,348.57,363.15,19519000
11/3/2008,348.64,347.73,343.74,351.1,17832000
10/31/2008,347.05,343.22,342.66,347.05,14577000
10/30/2008,336.57,330.29,328.2,337.14,17556000
10/29/2008,331.62,336.75,328.7,336.95,23317000
10/28/2008,322.8,313.63,313.63,322.8,18204000
10/27/2008,329.28,329.43,329.04,330.37,14722000
10/24/2008,345.11,346.51,345.11,348.25,13177000
10/23/2008,360.43,361.21,359.47,363.17,13528000
10/22/2008,374.91,369.88,369.88,374.91,13235000
10/21/2008,379.94,379.53,373.56,379.94,16994000
10/20/2008,370.8,377.2,370.75,377.99,12888000
10/17/2008,382.51,385.77,382.03,386.06,11687000
10/16/2008,384.61,380.44,380.44,388.42,18398000
10/15/2008,397.15,399.86,388.29,399.86,26619000
10/14/2008,389.33,381.94,381.94,389.33,9132000
10/13/2008,371.67,377.77,371.4,381.07,13693000
10/10/2008,379.06,379.1,378.66,381.9,16481000
10/9/2008,397.68,389.98,389.98,410.01,21421000
10/8/2008,401.33,397.2,396.88,402.37,17175000
10/7/2008,414.24,413.63,413.63,415.12,10699000
10/6/2008,433.71,436.7,432.12,437.37,14835000
10/3/2008,452.14,449.44,449.44,456.56,12305000
10/2/2008,460.25,466.11,454.17,466.93,15661000
10/1/2008,454.41,463.26,448.03,464.36,19831000
9/30/2008,456.7,457.26,456.58,457.26,4734000
9/29/2008,479,476.72,472.42,487.24,18940000
9/26/2008,483.81,490.26,475.6,490.26,22351000
9/25/2008,470.43,459.06,459.06,470.43,18078000
9/24/2008,455.05,461.19,454.55,465.62,14389000
9/23/2008,465.87,455.62,452.76,474.63,39624000
9/22/2008,459.86,459.64,459.57,459.87,14329000
9/19/2008,439.06,434.14,434.14,439.15,25528000
9/18/2008,419.28,417.24,416.88,419.28,12916000
9/17/2008,437.24,436.24,436.24,438.79,14452000
9/16/2008,455.95,466.16,455.95,466.16,17086000
9/15/2008,476.76,470.38,470.38,493.16,32648000
9/12/2008,476,477.36,475.14,479.45,15284000
9/11/2008,497.01,499.03,496.84,500.14,17122000
9/10/2008,514.45,530.01,508.69,530.25,28599000
9/9/2008,525.49,532.89,525.49,542.96,30075000
9/8/2008,532.71,527.84,526.03,536.1,36500000
9/5/2008,546.66,551.35,546.66,553.37,22719000
9/4/2008,558.56,556.61,549.71,558.62,31508000
9/3/2008,555.14,552.6,552.6,559.34,17639000
8/29/2008,539.1,533.1,531.37,539.1,33188000
8/28/2008,547.69,549.84,547.45,551.3,37141000
8/27/2008,561.85,568.91,561.85,575.71,33645000
8/26/2008,561.67,568.36,561.67,569.54,20199000
8/25/2008,548.25,544.75,542.89,548.72,22654000
8/22/2008,526.98,535.99,526.98,536.61,23324000
8/21/2008,525.98,512.54,510.69,525.98,25484000
8/20/2008,508.47,497.75,497.75,514.95,32386000
8/19/2008,511.53,504.14,503.65,511.53,34277000
8/18/2008,508.05,504.14,503.65,508.48,18830000
8/15/2008,488.94,488.81,488.69,489.18,10620000
8/14/2008,476.5,470.14,469.64,476.56,20704000
8/13/2008,464.01,460.28,457.31,465.17,21829000
8/12/2008,459.89,464.09,456.27,464.62,23086000
8/11/2008,454.8,454.87,454.04,455.08,15722000
8/8/2008,444.28,441.79,438.82,444.29,14906000
8/7/2008,438.83,446.85,438.83,446.87,17697000
8/6/2008,437.45,431.43,431.43,437.45,16667000
8/5/2008,430.26,429.78,428.63,430.26,10521000
8/4/2008,439.41,439.49,438.17,440.52,12543000
8/1/2008,447.11,447.37,446.48,449.86,12388000
7/31/2008,451.36,447.42,444.94,451.36,14075000
7/30/2008,448.27,448.39,442.83,448.81,21127000
7/29/2008,444.4,443.45,443.45,445.12,15815000
7/28/2008,434.64,426.23,425.94,434.64,16584000
7/25/2008,429.46,428.04,427.4,429.46,9229000
7/24/2008,435.79,435.73,434.01,440.99,23975000
7/23/2008,445.59,451.17,445.59,451.17,2023000
7/22/2008,457.88,461.31,457.88,461.31,2558000
7/21/2008,470.82,472.95,470.11,473.45,16146000
7/18/2008,483.05,480.09,480.09,487.4,27678000
7/17/2008,489.83,492.61,489.83,493.17,16080000
7/16/2008,486.53,486.74,476.52,486.74,38665000
7/15/2008,479.8,479.62,478.71,479.8,11981000
7/14/2008,467.94,466.31,465.39,467.94,10067000
7/11/2008,456.64,453.7,453.7,456.64,13583000
7/10/2008,446.6,444.26,443.95,446.6,14312000
7/9/2008,439.55,439.21,438.72,440.76,17010000
7/8/2008,436.71,427.35,426.49,436.71,17109000
7/7/2008,435.89,448.49,431.72,448.49,26279000
7/4/2008,439.68,441.43,439.68,441.5,11910000
7/3/2008,430.05,428.8,428.51,430.13,10777000
7/2/2008,419.29,417.78,417.21,420.04,16878000
7/1/2008,409.61,406.46,406.44,409.83,9276000
6/30/2008,399.4,395.27,394.97,399.4,7969000
6/27/2008,392.61,385.21,383.47,392.78,10808000
6/26/2008,386.48,392.69,382.32,392.69,15348000
6/25/2008,383.78,382.36,382.13,383.78,9308000
6/24/2008,375.97,373,372.89,375.97,7355000
6/23/2008,368.95,367.08,367,369.69,10364000
6/20/2008,366.02,364.71,364.32,366.04,7874000
6/19/2008,373.27,372.8,371.94,373.27,7459000
6/18/2008,382.07,389.01,380.09,389.01,24173000
6/17/2008,384.71,384.17,384.08,384.72,9680000
6/16/2008,378.2,376.23,376.23,378.68,17343000
6/13/2008,372.68,370.83,370.83,373.97,12319000
6/12/2008,370.55,368.17,368.1,370.55,7675000
6/11/2008,370.45,368.06,367.46,371.73,12808000
6/10/2008,373,374.33,373,374.53,3513000
6/9/2008,379.12,380.23,379.12,380.23,3009000
6/6/2008,384.24,385.18,384.05,385.2,3182000
6/5/2008,390.08,390.86,390.06,390.98,5493000
6/4/2008,395.66,395.54,394.63,395.66,8992000
6/3/2008,401.2,402.39,401.14,402.39,4992000
6/2/2008,407.94,408.2,407.32,408.2,10180000
5/30/2008,414.1,413.99,413.77,414.14,4724000
5/26/2008,420.51,422.48,420.51,422.48,5156000
5/23/2008,428.05,427.84,427.53,428.2,4953000
5/22/2008,434.75,435.64,434.75,435.73,8126000
5/21/2008,441.75,442.47,441.53,442.47,5222000
5/20/2008,449.24,450.03,448.94,450.38,6326000
5/19/2008,455.67,453.93,453.45,455.67,6613000
5/16/2008,460.04,459.62,459.37,461.96,9140000
5/15/2008,466.67,468.56,466.67,468.56,2664000
5/14/2008,475.5,477.29,475.5,477.29,1934000
5/13/2008,483.92,484.77,483.92,484.77,1340000
5/12/2008,492.04,492.95,492.04,493.27,2761000
5/9/2008,500.33,499.59,499.42,500.33,3507000
5/8/2008,507.94,507.31,506.43,507.94,5432000
5/7/2008,515.26,514.66,510.94,515.26,6748000
5/6/2008,518.35,518.21,516.21,518.35,7403000
5/5/2008,521.28,523.29,521.28,523.75,6243000
4/29/2008,522.36,523.86,520.41,524.07,10160000
4/28/2008,519.42,514.79,514.44,519.62,9767000
4/25/2008,515.88,514.37,513.93,515.88,7326000
4/24/2008,518.42,515.14,515.02,518.42,7521000
4/23/2008,521.95,523.6,521.82,523.6,7455000
4/22/2008,530.62,530.26,528.6,530.62,5337000
4/21/2008,534.92,534.62,532.52,534.92,7716000
4/18/2008,537.31,540.08,534.51,540.08,10844000
4/17/2008,537.58,523.52,523.45,537.58,14090000
4/16/2008,531.38,530.9,530.04,531.73,6432000
4/11/2008,539.01,537.71,536.97,539.01,9264000
4/10/2008,545.73,549.17,543.88,549.17,10099000
4/9/2008,552.05,552.42,550.03,552.42,11032000
4/8/2008,548.56,550.68,544.29,550.68,26850000
4/7/2008,542.33,541.42,541.37,542.33,7548000
4/4/2008,533,531.56,531.56,533,1577000
4/3/2008,529.23,528.46,528.46,529.23,9643000
4/2/2008,525.11,524.38,524.38,525.11,3142000
4/1/2008,520.99,520.53,520.53,520.99,2898000
3/31/2008,516.85,516.59,516.58,516.85,4838000
3/28/2008,512.7,512.19,512.19,512.74,3700000
3/27/2008,508.75,507.79,507.79,508.79,7421000
3/26/2008,504.67,495.02,494.4,504.78,20174000
3/25/2008,496.64,497.25,496.64,497.39,9444000
3/24/2008,521.07,524.72,521.07,525.24,10076000
3/21/2008,545.68,553.05,545.68,553.69,14588000
3/20/2008,564.82,568.32,564.82,576.41,15175000
3/19/2008,573.45,584.53,573.45,592.18,27940000
3/18/2008,588.26,588.63,588.17,589.57,9694000
3/17/2008,615.71,623.23,615.71,624.31,17875000
3/14/2008,643.8,640.04,640.04,643.92,12415000
3/13/2008,647.6,655.18,644.66,655.18,15006000
3/12/2008,643.9,632.08,632.08,654.47,16312000
3/11/2008,638.71,642.87,638.71,643.68,19400000
3/10/2008,658.29,667.63,657.53,669.24,27313000
3/7/2008,640.14,638.23,638.03,640.14,10081000
3/6/2008,611.17,609.77,609.77,611.26,28050000
3/5/2008,583.45,581.19,580.4,583.45,12207000
3/4/2008,608.88,608.05,606.1,608.88,21832000
3/3/2008,635.24,646.08,634.22,646.31,12253000
2/29/2008,663.3,670.49,661.75,672.15,12885000
2/28/2008,678.12,687.75,677.8,688.7,10955000
2/27/2008,686.49,681.45,681.35,704.67,11095000
2/26/2008,692.91,714.86,692.83,714.86,13421000
2/25/2008,715.04,706,706,715.25,23913000
2/22/2008,687.1,678.32,677.79,687.1,16378000
2/21/2008,710.45,711.78,710.17,712.27,20132000
2/20/2008,744.92,775.3,744.92,775.93,12808000
2/19/2008,776.79,764.42,764.17,780.91,14491000
2/18/2008,782.57,784.8,780.78,786.45,14527000
2/15/2008,816.03,821,813.89,821.03,5835000
2/14/2008,823.46,824.34,823.46,832.66,9040000
2/13/2008,817.86,830.54,817.86,830.77,8112000
2/12/2008,841.23,857.02,840.5,857.02,6564000
2/1/2008,859.62,854.15,852.32,859.62,15355000
1/31/2008,844.11,831.74,826.03,844.11,17333000
1/30/2008,843.1,844.95,843.1,848.88,13928000
1/29/2008,811.61,787.3,786.42,811.61,9962000
1/28/2008,785.07,781.92,775.9,785.07,7589000
1/25/2008,776.04,763.66,762.99,778.82,7888000
1/24/2008,764.13,785.92,764.13,790.52,12854000
1/23/2008,776.68,785.77,775.3,787.12,11314000
1/22/2008,807.74,808.46,807.74,813.01,12750000
1/21/2008,833.88,839.31,833.88,839.37,9727000
1/18/2008,847.05,831.08,828.22,847.05,7372000
1/17/2008,833.81,861.78,830.74,861.78,11571000
1/16/2008,846.07,836.43,835.2,846.07,14173000
1/15/2008,808.83,819.04,807.72,820.2,10684000
1/14/2008,841,859.29,841,859.29,10676000
1/11/2008,860.77,860.52,860.13,867.5,7574000
1/10/2008,850.07,858.07,849.69,858.56,12591000
1/9/2008,878.41,888.69,878.41,889.12,8308000
1/8/2008,893.74,892.68,892.68,899.22,9685000
1/7/2008,887.08,899.53,884.03,899.53,9241000
1/4/2008,903.09,904.83,903.09,905.38,8130000
1/3/2008,908.25,913.56,908.25,915.46,8890000
1/2/2008,921.07,925.66,921.07,926.01,6469000
12/28/2007,927.02,920.72,920.72,927.02,5903000
12/27/2007,921.75,923.08,921.75,923.08,7980000
12/26/2007,924.37,917.31,917.31,924.37,8585000
12/25/2007,918.43,925.11,918.43,925.11,7539000
12/24/2007,930.86,933.66,930.86,933.66,7315000
12/21/2007,935.07,930.37,930.37,935.07,8377000
12/20/2007,930.45,949.15,930.45,949.15,9024000
12/19/2007,946.78,932.59,932.59,946.78,10304000
12/18/2007,919.6,911.42,911.42,919.6,7871000
12/17/2007,911.15,918.61,911.15,918.61,7969000
12/14/2007,922.09,924.11,922.09,926.1,8358000
12/13/2007,930.36,941.76,930.36,941.76,6851000
12/12/2007,946.32,936.2,936.2,952.24,9433000
12/11/2007,941.04,948.91,941.04,948.91,8633000
12/10/2007,958.48,966.72,958.48,966.72,10421000
12/7/2007,974.63,970.15,970.15,976.19,8968000
12/6/2007,974.46,973.65,971.67,974.46,7395000
12/5/2007,976.21,981.95,976.21,981.95,8372000
12/4/2007,988.91,990.51,988.91,990.51,10725000
12/3/2007,987.96,977.86,977.86,987.96,9964000
11/30/2007,972.35,973.19,972.35,974.39,10182000
11/29/2007,980.09,984.86,980.09,984.86,8959000
11/28/2007,984.57,988.59,984.57,988.59,9218000
11/27/2007,988.08,998.72,988.08,998.72,10243000
11/26/2007,991.38,982.18,982.18,991.38,12750000
11/23/2007,975.92,979.11,974.44,979.11,8977000
11/22/2007,977.17,977.57,977.17,980.02,8848000
11/21/2007,971.49,963.56,963.56,971.79,10557000
11/20/2007,983.52,984.3,983.52,984.91,8474000
11/19/2007,998.75,996.48,996.41,998.75,8502000
11/16/2007,998.22,996.07,996.07,998.22,11748000
11/15/2007,1002.71,1007.06,1001.28,1007.06,14426000
11/14/2007,993.75,986.91,986.91,1007.94,20067000
11/13/2007,973.59,999.38,973.59,999.38,13573000
11/12/2007,1006.12,1012.5,1006.12,1012.5,13952000
11/9/2007,1018.29,1012.43,1011.09,1018.29,12986000
11/8/2007,1026.47,1031.95,1026.47,1031.95,13624000
11/7/2007,1031.2,1026.05,1026.05,1031.2,14924000
11/6/2007,1031.71,1036.57,1031.71,1036.57,13186000
11/5/2007,1047.15,1045.31,1045.31,1047.65,14741000
11/2/2007,1066.63,1074.68,1066.63,1074.68,11291000
11/1/2007,1075.92,1074.46,1074.46,1075.92,14462000
10/31/2007,1065.09,1065.68,1065.09,1068.8,12789000
10/30/2007,1069.78,1068.31,1068.31,1071.15,12163000
10/29/2007,1064.2,1074.87,1064.2,1074.87,17289000
10/26/2007,1092.48,1095.28,1092.48,1095.28,12474000
10/25/2007,1095.53,1103.09,1095.53,1103.09,16931000
10/24/2007,1096.2,1079.6,1079.6,1096.2,12779000
10/23/2007,1075.29,1079.06,1075.29,1079.06,13136000
10/22/2007,1085.74,1091.76,1085.74,1091.76,10914000
10/19/2007,1097.07,1078.21,1078.21,1097.07,12487000
10/18/2007,1088.68,1094.93,1088.68,1094.93,15477000
10/17/2007,1101.29,1106.21,1101.29,1106.72,13672000
10/16/2007,1103.88,1106.67,1103.79,1106.67,15472000
10/15/2007,1105.21,1104.42,1103.94,1105.21,13095000
10/12/2007,1104.61,1097.58,1097.58,1104.61,16228000
10/11/2007,1099.31,1107.05,1099.31,1107.05,12785000
10/10/2007,1104.67,1110.78,1104.67,1110.78,14297000
10/9/2007,1097.36,1093.07,1093.07,1097.36,14878000
10/8/2007,1084.87,1084.58,1084.58,1088.11,14130000
10/5/2007,1081.63,1086.92,1081.63,1086.92,16629000
10/4/2007,1087.76,1107.8,1087.76,1107.8,16978000
10/3/2007,1106.6,1099.34,1099.23,1106.6,14939000
10/2/2007,1099.48,1096.97,1092.3,1099.48,17807000
10/1/2007,1084.39,1072.72,1072.72,1084.39,21248000
9/28/2007,1046.86,1030.77,1030.77,1046.86,15064000
9/27/2007,1014.09,1012.26,1009.83,1014.09,13025000
9/26/2007,1015.91,1029.73,1015.39,1029.73,16588000
9/25/2007,1009.88,1005.79,1005.5,1009.88,15508000
9/24/2007,975.82,967.89,967.89,975.82,12055000
9/21/2007,958.67,965.2,958.67,965.2,11378000
9/20/2007,963.61,960.56,960.56,963.61,11029000
9/19/2007,946.22,942.52,942.52,946.22,9225000
9/18/2007,935.17,933.78,933.78,935.17,7646000
9/17/2007,934.74,932.38,932.38,934.74,11292000
9/14/2007,930.46,924.14,924.14,930.46,5455000
9/13/2007,921.31,920.55,920.55,921.31,9380000
9/12/2007,921.19,922.66,921.19,923.83,7110000
9/11/2007,920.48,925.28,920.48,925.28,13476000
9/10/2007,927.14,933.02,927.14,933.02,7749000
9/7/2007,934.13,929.53,929.53,934.13,6763000
9/6/2007,928.36,926.11,925.99,928.36,7336000
9/5/2007,925.57,938.76,925.57,938.76,8953000
9/4/2007,929.85,919.87,919.87,929.85,8270000
8/31/2007,908.37,904.57,904.57,910.07,7846000
8/30/2007,903.94,901.26,901.26,904.98,5352000
8/29/2007,901.17,895.54,894.67,901.17,6642000
8/28/2007,902.58,904.75,901.5,904.75,5244000
8/27/2007,909.07,911.01,908.27,911.01,8893000
8/24/2007,905.48,897.06,897.06,905.48,8008000
8/23/2007,887.62,891.5,887.62,891.5,9025000
8/22/2007,892.07,898.62,892.07,898.62,6263000
8/21/2007,895.72,897.03,895.72,897.36,7379000
8/20/2007,890.02,875.87,875.87,890.02,7939000
8/17/2007,887.93,886.92,886.92,889.51,4378000
8/16/2007,900.26,904.67,900.26,904.67,6136000
8/15/2007,915.34,918.17,914.44,918.17,3694000
8/14/2007,923.15,912.82,912.82,923.15,5183000
8/13/2007,909.15,916,909.15,916,5330000
8/10/2007,935.68,942.33,929.37,942.33,7598000
8/9/2007,938.21,923.15,923.15,938.21,8625000
8/8/2007,910.05,901.53,901.53,910.05,4836000
8/7/2007,896.91,890.75,890.75,898.26,4162000
8/6/2007,883.9,892.41,883.9,892.41,4233000
8/3/2007,892.88,895.22,892.88,895.22,5900000
8/2/2007,911.18,926.67,911.18,926.67,6597000
8/1/2007,923.14,905.34,905.34,924.18,6791000
7/31/2007,907.95,905.08,903.41,907.95,6578000
7/30/2007,925.44,928.69,925.44,928.69,3296000
7/27/2007,940.36,946.03,939.94,946.03,5219000
7/26/2007,956.13,965.92,956.13,965.92,7609000
7/25/2007,972.56,975.08,970.55,975.08,5478000
7/24/2007,982.43,982.17,982.17,983.53,7414000
7/23/2007,979.23,981.11,979.23,981.64,5599000
7/20/2007,981.31,980.35,980.35,982.17,4973000
7/19/2007,984.43,990.84,984.43,990.84,6026000
7/18/2007,994.73,998.75,994.73,998.75,4922000
7/17/2007,1000.33,995.86,995.86,1001.05,6379000
7/16/2007,995.83,1005.16,995.83,1005.16,6168000
7/13/2007,1015.73,1010.71,1010.71,1015.73,6277000
7/12/2007,1017.68,1025.72,1017.68,1025.72,6317000
7/11/2007,1029.85,1032.43,1029.85,1032.71,5728000
7/10/2007,1023.04,1015.15,1015.15,1023.04,5505000
