Date,Last Price,Volume,SMAVG (15)
10/20/2021,4536.19,463182016,542110592
10/19/2021,4519.63,424917824,545248896
10/18/2021,4486.46,510061344,560923904
10/15/2021,4471.37,660923200,562505472
10/14/2021,4438.26,523662592,548253888
10/13/2021,4363.8,520806016,546145088
10/12/2021,4350.65,529787808,547864896
10/11/2021,4361.19,434331968,547513920
10/8/2021,4391.34,442878208,566220288
10/7/2021,4399.76,513804704,657205760
10/6/2021,4363.55,560551488,658378688
10/5/2021,4345.72,544456128,661670016
10/4/2021,4300.46,694916544,660714944
10/1/2021,4357.04,599123712,650735616
9/30/2021,4307.54,708255680,643486400
9/29/2021,4359.46,510256064,627173248
9/28/2021,4352.63,660042752,624292992
9/27/2021,4443.11,533785376,612616512
9/24/2021,4455.48,447148832,604649920
9/23/2021,4448.98,492031296,605743168
9/22/2021,4395.64,546603328,604901120
9/21/2021,4354.19,524522432,616159808
9/20/2021,4357.73,714928192,608926400
9/17/2021,4432.99,1807659392,590086720
9/16/2021,4473.75,531399520,497442048
9/15/2021,4480.7,609921408,494805408
9/14/2021,4443.05,530129920,482936224
9/13/2021,4468.73,545226240,479261600
9/10/2021,4458.58,490385728,477934080
9/9/2021,4493.28,463557760,481439232
9/8/2021,4514.07,467052480,482659744
9/7/2021,4520.03,484895712,482949376
9/3/2021,4535.43,414286336,481484736
9/2/2021,4536.95,463547520,478920128
9/1/2021,4524.09,479401088,476314496
8/31/2021,4522.68,715483264,475988704
8/30/2021,4528.79,416021088,459159456
8/27/2021,4509.37,432333056,461147712
8/26/2021,4470,417989408,464030752
8/25/2021,4496.19,491850144,468763648
8/24/2021,4486.23,431883776,474451712
8/23/2021,4479.53,475010304,482838336
8/20/2021,4441.67,525313568,484843712
8/19/2021,4405.8,542963200,496808352
8/18/2021,4400.27,481865280,493394752
8/17/2021,4448.08,471396864,496847584
8/16/2021,4479.71,462926336,500855200
8/13/2021,4468,375816896,503173984
8/12/2021,4460.83,424463072,507714144
8/11/2021,4447.7,474514080,509946304
8/10/2021,4436.75,463044800,515566528
8/9/2021,4432.35,445844768,530886208
8/6/2021,4436.52,475578816,549476672
8/5/2021,4429.1,488983008,556926016
8/4/2021,4402.66,577170880,558640768
8/3/2021,4423.15,557683072,555280832
8/2/2021,4387.16,505090816,547915328
7/30/2021,4395.26,704783616,546289408
7/29/2021,4419.15,491758912,533827776
7/28/2021,4400.64,533657984,538516864
7/27/2021,4401.46,531510816,537521728
7/26/2021,4422.3,497708192,540743488
7/23/2021,4411.79,443919168,536482720
7/22/2021,4367.48,457945728,539638272
7/21/2021,4358.69,558817216,548223488
7/20/2021,4323.06,692840000,541920128
7/19/2021,4258.49,724701568,531362176
